region,asset,listed,name,symbol,update_dttm,last_page,summary,sector,industry,forum
US,Topics,NYSE,"Universal Health Services, Inc.",UHS,20230111 100050,,"{'company': ['Universal Health Services, Inc.'], 'details': ['Universal Health Services'], 'execs': ['Marc Miller', 'Miller']}",Healthcare,Medical Care Facilities,"{'messageBoardId': 'finmb_36040', 'uuid': 'd5972957-7c1e-3aeb-9b12-57692d0e143b'}"
US,Topics,NYSE,Ubiquiti Inc.,UI,20230111 103526,,"{'company': ['Ubiquiti Inc.'], 'details': ['Ubiquiti', 'Ubiquiti Labs'], 'execs': ['Robert Pera', 'Pera']}",Technology,Communication Equipment,"{'messageBoardId': 'finmb_46084519', 'uuid': '71ff7152-6d15-3b86-ab50-fcac245d183b'}"
US,Topics,NYSE,Unilever PLC,UL,20230110 111023,,"{'company': ['Unilever PLC'], 'details': ['Unilever', 'TRESemme', 'Carver Korea', 'Dove', 'Rexona', ""Pond's"", 'Love Home & Planet', 'Dirt is Good', 'Pureit', 'Truliva', 'Suave', 'Dollar Shave Club', 'Lifebuoy', 'Dollar Shave Club', 'MELE', 'OMO', 'Vaseline'], 'execs': ['Alan Jope', 'Jope']}",Consumer Defensive,Household & Personal Products,"{'messageBoardId': 'finmb_523191', 'uuid': '5b26faf9-32d0-3f13-8a2c-f70e96c4c548'}"
US,Topics,NASDAQ,"Ulta Beauty, Inc.",ULTA,20230109 114742,,"{'company': ['Ulta Beauty, Inc.', 'Ulta Beauty'], 'details': ['Ulta Beauty Collection', 'Ulta'], 'execs': ['David Kimbell', 'Kimbell']}",Consumer Cyclical,Specialty Retail,"{'messageBoardId': 'finmb_35929', 'uuid': 'bb6011bf-c32c-3377-b48d-d3d3affbbc53'}"
US,Topics,NYSE,United Microelectronics Corporation,UMC,20230109 122241,,"{'company': ['United Microelectronics Corp'], 'details': ['United Microelectronics'], 'execs': ['Stan Hung', 'Hung']}",Technology,Semiconductors,"{'messageBoardId': 'finmb_528092', 'uuid': '6d82720f-1e5c-35d0-a12e-1f7ef046e339'}"
US,Topics,NYSE,UnitedHealth Group Incorporated,UNH,20230109 125733,,"{'company': ['UnitedHealth Group Incorporated'], 'details': ['UnitedHealth Group', 'UnitedHealth', 'UnitedHealthcare Medicare & Retirement', 'Optum Health', 'UnitedHealthcare', 'Optum Insight', 'Optum Rx', 'UnitedHealthcare Employer & Individual', 'UnitedHealthcare Community & State', 'UnitedHealthcare Global', 'Change Healthcare'], 'execs': ['Andrew Philip Witty', 'Witty']}",Healthcare,Healthcare Plans,"{'messageBoardId': 'finmb_104673', 'uuid': '33ae4437-560d-3a42-9aa4-234d48c993c5'}"
US,Topics,NYSE,Unum Group,UNM,20230109 133243,,"{'company': ['Unum Group'], 'details': [], 'execs': []}",Financial Services,Insurance—Life,"{'messageBoardId': 'finmb_166762', 'uuid': '2e794035-c5d0-3981-89a3-ace3b3f5fae7'}"
US,Topics,NYSE,Union Pacific Corporation,UNP,20230111 140545,,"{'company': ['Union Pacific Corporation'], 'details': ['Union Pacific Railroad Company'], 'execs': ['Lance Fritz', 'Fritz']}",Industrials,Railroads,"{'messageBoardId': 'finmb_310078', 'uuid': 'c077bb12-7f5a-3cf2-8062-a182f13672e7'}"
US,Topics,NYSE,"United Parcel Service, Inc.",UPS,20230109 144240,,"{'company': ['United Parcel Service, Inc.'], 'details': ['United Parcel Service', 'UPS'], 'execs': ['Carol Tome', 'Tome']}",Industrials,Integrated Freight & Logistics,"{'messageBoardId': 'finmb_238570', 'uuid': '0e60ac85-bc39-31e2-a1d6-6a048ff164da'}"
US,Topics,NASDAQ,"Upstart Holdings, Inc.",UPST,20230112 151514,,"{'company': ['Upstart Holdings, Inc.'], 'details': ['Upstart.com', 'UPstart Auto Retail'], 'execs': ['Dave Girouard', 'Girouard']}",Financial Services,Credit Services,"{'messageBoardId': 'finmb_306975137', 'uuid': '1fadecdf-9472-3575-8802-01952ee7e699'}"
US,Topics,NYSE,"United Rentals, Inc.",URI,20221230 152237,,"{'company': ['United Rentals'], 'details': [], 'execs': ['Matthew John Flannery', 'Flannery']}",Industrials,Rental & Leasing Services,"{'messageBoardId': 'finmb_36005', 'uuid': '84473062-10a0-372a-894b-7d774799df1a'}"
US,Topics,NYSE,U.S. Bancorp,USB,20221230 155733,,"{'company': ['U.S. Bancorp'], 'details': ['U.S. Bank'], 'execs': ['Andrew Cecere', 'Cecere']}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_305304', 'uuid': '7aca5ec6-18f7-3173-a8dc-d7014cf9bdcf'}"
US,Topics,NASDAQ,United Therapeutics Corporation,UTHR,20230102 174108,,"{'company': ['United Therapeutics Corporation'], 'details': [], 'execs': []}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_36018', 'uuid': '440c9b7e-c029-3b01-95aa-6591f5b5d37d'}"
US,Topics,NYSE,UWM Holdings Corporation,UWMC,20230113 085019,,"{'company': ['UWM Holdings Corporation'], 'details': [], 'execs': ['Mat Ishbia', 'Ishbia']}",Financial Services,Mortgage Finance,"{'messageBoardId': 'finmb_4542401', 'uuid': 'bf059e8b-81a3-3763-a63a-a2203fd5bdd3'}"
US,Topics,NYSE,Visa Inc.,V,20230112 092512,,"{'company': ['Visa Inc.', 'Visa'], 'details': ['VisaNet'], 'execs': ['Alfred Francis Kelly', 'Kelly']}",Financial Services,Credit Services,"{'messageBoardId': 'finmb_38043467', 'uuid': '5206560a-306a-3e08-9a43-7fd258eb57ce'}"
US,Topics,NYSE,Vale S.A.,VALE,20230112 100012,,"{'company': ['Vale SA', 'Companhia Vale do Rio Doce'], 'details': ['Vale', 'Vale Overseas', 'Vale Holdings', 'Vale Logistica Uruguay'], 'execs': ['Eduardo De Salles Bartolomeo', 'Bartolomeo']}",Basic Materials,Other Industrial Metals & Mining,"{'messageBoardId': 'finmb_874225', 'uuid': '71978b26-9b83-378a-9202-c246d7471e8e'}"
US,Topics,NASDAQ,Valneva SE,VALN,20230112 103515,,"{'company': ['Valneva SE'], 'details': ['Valneva'], 'execs': []}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_4550716', 'uuid': 'd5c4063e-b358-3b7a-83b2-0a4d4ac32777'}"
US,Topics,NYSE,Veeva Systems Inc.,VEEV,20230110 111023,,"{'company': ['Veeva Systems Inc.', 'Veeva'], 'details': ['Veeva Systems', 'Veeva Align', 'Veeva eTMF', 'Veeva Vault MedComms', 'Veeva CRM MyInsights', 'Veeva Link', 'Veeva Crossix', 'Veeva Data Cloud', 'Veeva OpenData', 'Veeva Commercial Cloud', 'Veeva CRM Events Management', 'Veeva', 'Veeva CRM', 'Veeva Align', 'Veeva Vault', 'Veeva Nitro', 'Veeva CLM', 'Veeva Medical CRM'], 'execs': ['Peter Gassner', 'Gassner']}",Healthcare,Health Information Services,"{'messageBoardId': 'finmb_33414482', 'uuid': '38725181-3bab-3f29-b300-40cf48420d49'}"
US,Topics,NYSE,V.F. Corporation,VFC,20230109 114742,,"{'company': ['V.F. Corporation'], 'details': ['Vans', 'Timberland', 'Dickies', 'The North Face'], 'execs': ['Steven Rendle', 'Rendle']}",Consumer Cyclical,Apparel Manufacturing,"{'messageBoardId': 'finmb_191328', 'uuid': '4ed08eb7-9730-3e70-8326-3d82c893dbab'}"
US,Topics,NYSE,VICI Properties Inc.,VICI,20230109 122241,,"{'company': ['VICI Properties Inc.'], 'details': ['Caesars Palace Las Vegas', 'Venetian Resort', ""Harrah's Las Vegas"", 'Caesars Palace Las Vegas'], 'execs': ['Edward Baltazar Pitoniak', 'Pitoniak']}",Real Estate,REIT—Diversified,"{'messageBoardId': 'finmb_430871960', 'uuid': '8bef3954-96f6-30a6-a86f-5d06d705180c'}"
US,Topics,NYSE,Telefônica Brasil S.A.,VIV,20230109 125733,,"{'company': ['Telefonica Brasil S.A.'], 'details': ['Telefonica Brasil'], 'execs': ['Christian Mauad Gebara', 'Gebara']}",Communication Services,Telecom Services,"{'messageBoardId': 'finmb_402548', 'uuid': '676f8176-025c-3604-b087-00dfd8d8a124'}"
US,Topics,NYSE,Valero Energy Corporation,VLO,20230109 133243,,"{'company': ['Valero Energy Corporation', 'Valero'], 'details': ['Valero Energy'], 'execs': ['Joseph Gorder', 'Gorder']}",Energy,Oil & Gas Refining & Marketing,"{'messageBoardId': 'finmb_311679', 'uuid': '1ec59f33-5a5d-3277-87db-60e63d28848e'}"
US,Topics,NYSE,Vulcan Materials Company,VMC,20230111 140545,,"{'company': ['Vulcan Materials Company'], 'details': ['Vulcan Materials'], 'execs': ['Thomas Hill', 'Hill']}",Basic Materials,Building Materials,"{'messageBoardId': 'finmb_312769', 'uuid': 'fc3a76c0-c7e2-3c13-b72f-425e37549ca1'}"
US,Topics,NYSE,"VMware, Inc.",VMW,20230109 144240,,"{'company': ['VMware, Inc.'], 'details': ['VMware', 'Tanzu Application Platform', 'Tanzu Observability', 'Tanzu Community Edition', 'Tanzu Operations Platform', 'Tanzu Labs', 'Tanzu Application Service'], 'execs': ['Rangarajan Raghuram', 'Raghuram']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_125757', 'uuid': '5900d6ea-1005-3f43-a5db-3159afeaf9e5'}"
US,Topics,NYSE,Vornado Realty Trust,VNO,20230112 151514,,"{'company': ['Vornado Realty Trust'], 'details': [""Alexander's"", 'Vornado Realty'], 'execs': ['Steven Roth', 'Roth']}",Real Estate,REIT—Office,"{'messageBoardId': 'finmb_312648', 'uuid': 'b8c0f769-4876-36a3-b6db-7047e7e89770'}"
US,Topics,NASDAQ,Vodafone Group Public Limited Company,VOD,20221230 152237,,"{'company': ['Vodafone Group Plc'], 'details': ['Vodafone Group', 'Vodafone', 'M-Pesa'], 'execs': ['Nicholas Jonathan Read', 'Read']}",Communication Services,Telecom Services,"{'messageBoardId': 'finmb_324490', 'uuid': 'ef319db6-f808-3fa2-98f1-1248cd3239a7'}"
US,Topics,NYSE,"Voya Financial, Inc.",VOYA,20221230 155733,,"{'company': ['Voya Financial, Inc.'], 'details': [], 'execs': []}",Financial Services,Financial Conglomerates,"{'messageBoardId': 'finmb_1008249', 'uuid': '0283ea19-986f-36f3-941d-b1259ad58835'}"
US,Topics,NASDAQ,"Verisk Analytics, Inc.",VRSK,20230102 174108,,"{'company': ['Verisk Analytics'], 'details': ['Verisk'], 'execs': ['Lee Shavel', 'Shavel']}",Industrials,Consulting Services,"{'messageBoardId': 'finmb_1027055', 'uuid': '492fd915-1b2c-39dd-85ef-66af7e9bb1f2'}"
US,Topics,NASDAQ,"VeriSign, Inc.",VRSN,20230113 085019,,"{'company': ['VeriSign'], 'details': [], 'execs': ['James Bidzos', 'Bidzos']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_36216', 'uuid': '994d23c4-bd6e-34e9-9e25-7f9a666ca01a'}"
US,Topics,NASDAQ,Vertex Pharmaceuticals Incorporated,VRTX,20230112 092512,,"{'company': ['Vertex Pharmaceuticals Incorporated'], 'details': ['Vertex Pharmaceuticals', 'KALYDECO', 'SYMDEKO/SYMKEVI', 'SYMDEKO', 'SYMKEVI', 'TFIKAFTA/KAFTRIO', 'TRIKAFTA', 'KAFTRIO'], 'execs': ['Reshma Kewalramani', 'Kewalramani']}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_36235', 'uuid': '625901ce-605e-369e-9a46-a48cf891450f'}"
US,Topics,NYSE,Vistra Corp.,VST,20230112 100012,,"{'company': ['Vistra Corp.'], 'details': ['Vistra'], 'execs': ['James Burke', 'Burke']}",Utilities,Utilities—Independent Power Producers,"{'messageBoardId': 'finmb_7959935', 'uuid': '06fd0a3e-4ec4-37f0-88ae-b73564a5db5b'}"
US,Topics,NYSE,"Ventas, Inc.",VTR,20230112 103515,,"{'company': ['Ventas'], 'details': ['Triple-Net Leased Properties'], 'execs': ['Debra Cafaro', 'Cafaro']}",Real Estate,REIT—Healthcare Facilities,"{'messageBoardId': 'finmb_398549', 'uuid': 'b2590703-54d6-3892-bd98-c2800f8ad26c'}"
US,Topics,NASDAQ,Viatris Inc.,VTRS,20230110 111023,,"{'company': ['Viatris Inc.'], 'details': ['Viatris'], 'execs': ['Michael Goettler', 'Goettler']}",Healthcare,Drug Manufacturers—Specialty & Generic,"{'messageBoardId': 'finmb_290203', 'uuid': 'd5d1873c-6bd3-3e7a-85a5-4c85b774dfd9'}"
US,Topics,NYSE,Verizon Communications Inc.,VZ,20230109 114742,,"{'company': ['Verizon Communications Inc.'], 'details': ['Verizon', 'Fios', 'Verizon Consumer Group', 'Verizon Business Group'], 'execs': ['Hans Erik Vestberg', 'Vestberg']}",Communication Services,Telecom Services,"{'messageBoardId': 'finmb_415798', 'uuid': 'a708480c-0400-3ea0-b2d3-ca752db5c3b1'}"
US,Topics,NYSE,Wayfair Inc.,W,20230109 122241,,"{'company': ['Wayfair Inc.', 'Wayfair'], 'details': ['Birch Lane', 'Wayfair', 'Joss & Main', 'AllModern', 'Perigold'], 'execs': ['Thomas Netzer', 'Netzer']}",Consumer Cyclical,Internet Retail,"{'messageBoardId': 'finmb_30663855', 'uuid': '61e9c06e-a9a8-3a50-88a4-99df6458d276'}"
US,Topics,NYSE,Westinghouse Air Brake Technologies Corporation,WAB,20230109 125733,,"{'company': ['Westinghouse Air Brake Technologies Corporation', 'Wabtec Corporation'], 'details': ['Westinghouse Air Brake Technologies', 'Westinghouse Air Brake', 'Wabtec'], 'execs': ['Rafael Santana', 'Santana']}",Industrials,Railroads,"{'messageBoardId': 'finmb_36437', 'uuid': '9ed7bb68-f73a-3922-ba92-87286dec3bf1'}"
US,Topics,NYSE,Western Alliance Bancorporation,WAL,20230109 133243,,"{'company': ['Western Alliance Bancorporation'], 'details': ['Western Alliance Bank', 'Bank of Nevada', 'First Independent Bank', 'Bridge Bank', 'WAB', 'Alliance Bank of Arizona', 'Torrey Pines Bank'], 'execs': ['Kenneth Vecchione', 'Vecchione']}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_22211534', 'uuid': 'fe5782c4-a4d8-360c-b04f-f71992b3f0c3'}"
US,Topics,NYSE,Waters Corporation,WAT,20230111 140545,,"{'company': ['Waters Corporation'], 'details': [], 'execs': ['Udit Batra', 'Batra']}",Healthcare,Diagnostics & Research,"{'messageBoardId': 'finmb_36475', 'uuid': 'f07fa492-f47b-3f5b-8db7-ecdbf8995cfb'}"
US,Topics,NASDAQ,Weibo Corporation,WB,20230109 144240,,"{'company': ['Weibo Corp'], 'details': ['Weibo'], 'execs': ['Gaofei Wang', 'Wang']}",Communication Services,Internet Content & Information,"{'messageBoardId': 'finmb_260426678', 'uuid': '29635cd4-6ec0-38bb-8bbc-c96e22f9b93e'}"
US,Topics,NASDAQ,"Walgreens Boots Alliance, Inc.",WBA,20230113 151511,,"{'company': ['Walgreens Boots Alliance'], 'details': ['Walgreens', 'Liz Earle', 'NICE!', 'Well Beginnings', 'Sleek MakeUP', 'YourGoodSkin', 'Soap & Glory', 'Finest Nutrition', 'Duane Reade', 'AmerisourceBergen'], 'execs': ['Rosalind Gates Brewer', 'Brewer']}",Healthcare,Pharmaceutical Retailers,"{'messageBoardId': 'finmb_93624', 'uuid': '888fa4a2-1f3d-3718-83dd-229207680ca9'}"
US,Topics,NASDAQ,"Warner Bros. Discovery, Inc.",WBD,20221230 152237,,"{'company': ['Warner Bros. Discovery, Inc.'], 'details': ['Warner Bros. Discovery', 'Warner Bros.', 'Warner Bros', 'HBO', 'WarnerMedia', 'HBO Max', 'CNN'], 'execs': []}",Communication Services,Entertainment,"{'messageBoardId': 'finmb_22666093', 'uuid': '42d0996b-9893-37c0-a7cd-634db653f5b3'}"
US,Topics,NYSE,Webster Financial Corporation,WBS,20221230 155733,,"{'company': ['Webster Financial Corporation'], 'details': [], 'execs': []}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_108443', 'uuid': '640a9599-5956-3996-9dc3-b7b8e0bd4d9d'}"
US,Topics,NYSE,"Waste Connections, Inc.",WCN,20230102 174108,,"{'company': ['Waste Connections, Inc.'], 'details': ['Waste Connections'], 'execs': ['Worthing Jackman', 'Jackman']}",Industrials,Waste Management,"{'messageBoardId': 'finmb_384586', 'uuid': '7768ec09-2179-35a8-8d2e-b4b36c1c03ba'}"
US,Topics,NASDAQ,"Workday, Inc.",WDAY,20230113 085019,,"{'company': ['Workday, Inc.'], 'details': ['Workday Services Partners', 'Workday'], 'execs': ['Aneel Bhusri', 'Bhusri']}",Technology,Software—Application,"{'messageBoardId': 'finmb_23815047', 'uuid': 'ee0b6181-c505-339e-b6b1-1498fe62d99c'}"
US,Topics,NASDAQ,Western Digital Corporation,WDC,20230112 092512,,"{'company': ['Western Digital Corporation'], 'details': ['Western Digital'], 'execs': ['David Goeckeler', 'Goeckeler']}",Technology,Computer Hardware,"{'messageBoardId': 'finmb_314057', 'uuid': 'ca763f18-29c2-36b1-b6fb-b650cbff814d'}"
US,Topics,NYSE,Woodside Energy Group Ltd,WDS,20230112 100012,,"{'company': ['Woodside Energy Group Ltd'], 'details': [], 'execs': []}",Energy,Oil & Gas E&P,"{'messageBoardId': 'finmb_873963', 'uuid': '874c4b83-7333-3dde-86dd-59a125380573'}"
US,Topics,NYSE,"WEC Energy Group, Inc.",WEC,20230112 103515,,"{'company': ['WEC Energy Group, Inc.'], 'details': ['WEC Energy Group', 'WEC Energy', 'We Power', 'The Peoples Gas Light and Coke Company', 'Wisconsin Electric Power Company', 'Wisconsin Gas', 'North Shore Gas Company', 'Michigan Gas Utilities Corporation', 'WECI', 'Wisconsin Public Service Corporation', 'Minnesota Energy Resources Corporation'], 'execs': ['Scott Lauber', 'Lauber']}",Utilities,Utilities—Regulated Electric,"{'messageBoardId': 'finmb_315117', 'uuid': '78d06f53-0c63-3f4a-b37f-07a545aa974d'}"
US,Topics,NYSE,Welltower Inc.,WELL,20230111 111029,,"{'company': ['Welltower Inc.'], 'details': ['Welltower'], 'execs': ['Shankh Mitra', 'Mitra']}",Real Estate,REIT—Healthcare Facilities,"{'messageBoardId': 'finmb_277914', 'uuid': '173a0d86-63fc-3099-965f-9f681f6228ec'}"
US,Topics,NYSE,"Western Midstream Partners, LP",WES,20230109 114742,,"{'company': ['Western Midstream Partners LP'], 'details': ['Western Midstream Partners', 'Western Midstream'], 'execs': ['Michael Ure', 'Ure']}",Energy,Oil & Gas Midstream,"{'messageBoardId': 'finmb_223971217', 'uuid': '7d690e43-9382-32a3-86aa-a3b0e89c08cb'}"
US,Topics,NYSE,Wells Fargo & Company,WFC,20230109 122241,,"{'company': ['Wells Fargo & Company'], 'details': ['Wells Fargo'], 'execs': ['Charles Scharf', 'Scharf']}",Financial Services,Banks—Diversified,"{'messageBoardId': 'finmb_292891', 'uuid': '0bc07f6d-ca07-3490-b750-d6d47f2b33a9'}"
US,Topics,NYSE,West Fraser Timber Co. Ltd.,WFG,20230109 125733,,"{'company': ['West Fraser Timber Co. Ltd.'], 'details': ['West Fraser Timber'], 'execs': ['Raymond Ferris', 'Ferris']}",Basic Materials,Lumber & Wood Production,"{'messageBoardId': 'finmb_643621', 'uuid': '7b9b39cd-878c-3a2f-b4ea-75eb0e8d9364'}"
US,Topics,NYSE,Whirlpool Corporation,WHR,20230109 133243,,"{'company': ['Whirlpool Corporation'], 'details': ['Roper', 'Swash', 'Indesit', 'Privileg', 'Ignis', 'Acros', 'Amana', 'JennAir,', 'KitchenAid', 'Whirlpool', 'Gladiato', 'Brastemp', 'Ariston', 'Maytag', 'Bauknecht', 'Affresh', 'Bauknecht', 'Eslabon de Lujo', 'Elica'], 'execs': ['Marc Robert Bitzer', 'Bitzer']}",Consumer Cyclical,"Furnishings, Fixtures & Appliances","{'messageBoardId': 'finmb_314515', 'uuid': 'e3255905-58b2-3caa-9a35-5532e753ede6'}"
US,Topics,NYSE,Wipro Limited,WIT,20230111 140545,,"{'company': ['Wipro Limited'], 'details': ['Wipro'], 'execs': ['Thierry Delaporte', 'Delaporte']}",Technology,Information Technology Services,"{'messageBoardId': 'finmb_598611', 'uuid': 'fff6601e-bb80-38c9-82ad-1f9ee668d3cb'}"
US,Topics,NYSE,Westlake Chemical Corporation,WLK,20230109 144240,,"{'company': ['Westlake Corporation', 'Westlake Chemical Corporation'], 'details': ['Westlake', 'Westlake Chemical', 'Kleer Lumbe', 'Royal Trim and Mouldings'], 'execs': ['Albert Chao', 'Chao']}",Basic Materials,Specialty Chemicals,"{'messageBoardId': 'finmb_701143', 'uuid': '56f9a47d-135c-3b97-ad3a-be836a2a22c9'}"
US,Topics,NYSE,"Waste Management, Inc.",WM,20230113 151511,,"{'company': ['Waste Management, Inc.'], 'details': ['Waste Management', 'WM Renewable Energy', 'WMSBS'], 'execs': ['James Fish', 'Fish']}",Industrials,Waste Management,"{'messageBoardId': 'finmb_190694', 'uuid': 'b61da16d-9de1-396e-8382-8ccdb265ee6d'}"
US,Topics,NYSE,"The Williams Companies, Inc.",WMB,20221230 152237,,"{'company': ['The Williams Companies, Inc.'], 'details': ['Williams Companies'], 'execs': ['Alan Armstrong', 'Armstrong']}",Energy,Oil & Gas Midstream,"{'messageBoardId': 'finmb_390225', 'uuid': 'c0943023-1bdf-3272-9142-50ee62caa980'}"
US,Topics,NASDAQ,Warner Music Group Corp.,WMG,20221230 155733,,"{'company': ['Warner Music Group Corp.'], 'details': ['Warner Music', 'Warner Music Nashville', 'FFRR', 'Atlantic Records', 'Erato', 'Warner Classics', 'Warner Chappell Music', 'Canvasback', 'Parlophone', 'Warner Records', 'Sire'], 'execs': ['Stephen Cooper', 'Cooper']}",Communication Services,Entertainment,"{'messageBoardId': 'finmb_734078', 'uuid': 'ea273a00-cab2-3665-ab4e-09f0c3905677'}"
US,Topics,NYSE,"Advanced Drainage Systems, Inc.",WMS,20230102 174108,,"{'company': ['Advanced Drainage Systems, Inc.'], 'details': [], 'execs': []}",Industrials,Building Products & Equipment,"{'messageBoardId': 'finmb_24355', 'uuid': '007f57eb-93ce-3816-b4a5-f294f7d24f5e'}"
US,Topics,NYSE,Walmart Inc.,WMT,20230116 085014,,"{'company': ['Walmart Inc.'], 'details': ['Walmart', 'Walmart International', 'Walmart U.S.', 'Walmart Neighborhood Market', ""Sam's Club"", 'Walmart Supercenter'], 'execs': ['Douglas McMillon', 'McMillon']}",Consumer Defensive,Discount Stores,"{'messageBoardId': 'finmb_313055', 'uuid': '902d429a-38af-3903-a1d7-3374c3560928'}"
US,Topics,NYSE,"Wolfspeed, Inc.",WOLF,20230112 092512,,"{'company': ['Wolfspeed Inc', 'Cree, Inc.'], 'details': ['Wolfspeed', 'Cree'], 'execs': ['Gregg Lowe', 'Lowe']}",Technology,Semiconductors,"{'messageBoardId': 'finmb_197012', 'uuid': 'f3389066-2882-3e6f-b88f-5fec5973b826'}"
US,Topics,NYSE,W. P. Carey Inc.,WPC,20230112 100012,,"{'company': ['W. P. Carey Inc.', 'W. P. Carey', 'W.P. Carey'], 'details': [], 'execs': ['Jason Fox', 'Fox']}",Real Estate,REIT—Diversified,"{'messageBoardId': 'finmb_24043', 'uuid': 'a389e7f3-938f-347d-89f7-b6aecef1bbbe'}"
US,Topics,NYSE,Wheaton Precious Metals Corp.,WPM,20230112 103515,,"{'company': ['Wheaton Precious Metals Corp.'], 'details': ['Wheaton Precious Metals'], 'execs': ['Randy Smallwood', 'Smallwood']}",Basic Materials,Gold,"{'messageBoardId': 'finmb_3103638', 'uuid': 'a3a55a3a-b624-3b7a-9e91-381349c43bb2'}"
US,Topics,NYSE,WPP plc,WPP,20230111 111029,,"{'company': ['WPP'], 'details': [], 'execs': ['Mark Read', 'Read']}",Communication Services,Advertising Agencies,"{'messageBoardId': 'finmb_312546', 'uuid': '520ba92e-b9e0-39b8-9587-d1164bf666b0'}"
US,Topics,NYSE,W. R. Berkley Corporation,WRB,20230109 114742,,"{'company': ['W. R. Berkley Corporation'], 'details': ['W. R. Berkley', 'Berkley Re Solutions', 'Berkley Re Asia Pacific', 'Berkley Re America', 'Berkley Re UK', 'Midwest Employers Casualty'], 'execs': ['Robert Berkley', 'Berkley']}",Financial Services,Insurance—Property & Casualty,"{'messageBoardId': 'finmb_254504', 'uuid': '5ea57e59-0b91-3fc4-a3ff-df2c1f0b0c47'}"
